chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
7727,chr20,61147404,61148919,1516,C20orf166,41.82018599,0.000560741
7728,chr20,61147349,61147774,426,C20orf166,-37.45637046,5.37E-05
7729,chr20,61147404,61148919,1516,C20orf166-AS1,41.82018599,0.000560741
7730,chr20,61149690,61149874,185,C20orf166-AS1,28.01453924,5.69E-06
7731,chr20,61147349,61147774,426,C20orf166-AS1,-37.45637046,5.37E-05
7732,chr20,61273161,61273344,184,SLCO4A1,-38.73498471,1.08E-06
7733,chr20,61448293,61448865,573,COL9A3,28.03773657,8.79E-05
7734,chr20,61667667,61667868,202,LINC00029,37.62159799,3.36E-07
7735,chr20,61667667,61667868,202,LINC01056,37.62159799,3.36E-07
7736,chr20,61637949,61639191,1243,LOC63930,38.90873031,7.51E-07
7737,chr20,61636766,61637377,612,BHLHE23,26.06882725,8.33E-06
7738,chr20,61637949,61639191,1243,BHLHE23,38.90873031,7.51E-07
7739,chr20,61733748,61734468,721,HAR1B,-23.04511614,0.003027738
7740,chr20,61807664,61808380,717,MIR124-3,32.25189277,5.82E-05
7741,chr20,61809809,61810850,1042,MIR124-3,-26.50352942,0.001070685
7742,chr20,61885053,61886922,1870,FLJ16779,44.94357558,7.23E-05
7743,chr20,61992069,61993119,1051,CHRNA4,49.2960971,2.99E-05
7744,chr20,61993408,61993491,84,CHRNA4,41.66948273,1.27E-09
7745,chr20,61992069,61993119,1051,CHRNA4,49.2960971,2.99E-05
7746,chr20,61993408,61993491,84,CHRNA4,41.66948273,1.27E-09
7747,chr20,61885053,61886922,1870,NKAIN4,44.94357558,7.23E-05
7748,chr20,61922459,61922835,377,COL20A1,-41.36492708,0.000105294
7749,chr20,61869330,61869938,609,MIR3196,27.2520249,0.000452873
7750,chr20,61870890,61871570,681,MIR3196,24.82556576,4.08E-05
7751,chr20,61992069,61993119,1051,CHRNA4,49.2960971,2.99E-05
7752,chr20,61993408,61993491,84,CHRNA4,41.66948273,1.27E-09
7753,chr20,62102547,62104025,1479,KCNQ2,27.19481536,0.001241429
7754,chr20,62102547,62104025,1479,KCNQ2,27.19481536,0.001241429
7755,chr20,62102547,62104025,1479,KCNQ2,27.19481536,0.001241429
7756,chr20,62102547,62104025,1479,KCNQ2,27.19481536,0.001241429
7757,chr20,62102547,62104025,1479,KCNQ2,27.19481536,0.001241429
7758,chr20,62168727,62168921,195,PTK6,-34.91351274,4.79E-10
7759,chr20,62152741,62153084,344,PPDPF,42.58520609,3.50E-08
7760,chr20,62168727,62168921,195,PTK6,-34.91351274,4.79E-10
7761,chr20,62283416,62284747,1332,STMN3,-24.73931312,0.001807268
7762,chr20,62289142,62290291,1150,RTEL1,23.45280016,3.17E-06
7763,chr20,62283416,62284747,1332,STMN3,-24.73931312,0.001807268
7764,chr20,62283416,62284747,1332,STMN3,-24.73931312,0.001807268
7765,chr20,62289142,62290291,1150,RTEL1,23.45280016,3.17E-06
7766,chr20,62289142,62290291,1150,RTEL1-TNFRSF6B,23.45280016,3.17E-06
7767,chr20,62289142,62290291,1150,RTEL1,23.45280016,3.17E-06
7768,chr20,62289142,62290291,1150,RTEL1,23.45280016,3.17E-06
7769,chr20,62601435,62601731,297,ZNF512B,27.80518617,1.93E-05
7770,chr20,62611106,62611411,306,SAMD10,-27.56826411,1.77E-05
7771,chr20,62710910,62711859,950,OPRL1,26.1640587,0.002001038
7772,chr20,62710910,62711859,950,RGS19,26.1640587,0.002001038
7773,chr20,62710910,62711859,950,RGS19,26.1640587,0.002001038
7774,chr20,62710910,62711859,950,OPRL1,26.1640587,0.002001038
7775,chr20,62715002,62715605,604,OPRL1,35.06723034,1.91E-05
7776,chr20,62679802,62681324,1523,SOX18,-36.17174514,0.000658692
7777,chr20,62715002,62715605,604,C20orf201,35.06723034,1.91E-05
7778,chr21,32929928,32930740,813,TIAM1,26.83201554,0.000227492
7779,chr21,32932296,32932502,207,TIAM1,24.07578233,0.000102154
7780,chr21,28337868,28338043,176,ADAMTS5,26.14035036,0.002270266
7781,chr21,28338330,28338618,289,ADAMTS5,39.30259741,3.03E-05
7782,chr21,40032321,40032673,353,ERG,-26.73271945,0.000343739
7783,chr21,40032321,40032673,353,ERG,-26.73271945,0.000343739
7784,chr21,40032321,40032673,353,ERG,-26.73271945,0.000343739
7785,chr21,40032321,40032673,353,ERG,-26.73271945,0.000343739
7786,chr21,15588465,15588651,187,RBM11,37.43150815,0.000197728
7787,chr21,16436459,16437238,780,NRIP1,41.1634699,5.52E-05
7788,chr21,16438234,16438272,39,NRIP1,53.76619362,7.06E-16
7789,chr21,27945124,27945646,523,CYYR1,23.32343259,0.000253913
7790,chr21,31311304,31312092,789,GRIK1,38.11122447,3.94E-05
7791,chr21,31311304,31312092,789,GRIK1,38.11122447,3.94E-05
7792,chr21,36041504,36042026,523,CLIC6,30.8581963,0.000603567
7793,chr21,36262650,36262814,165,RUNX1,48.53751384,0.000302329
7794,chr21,37914595,37915020,426,CLDN14,55.60779947,2.84E-06
7795,chr21,39288810,39289008,199,KCNJ6,27.99972165,3.00E-05
7796,chr21,40984463,40984893,431,B3GALT5,47.66277362,2.41E-08
7797,chr21,42879213,42880615,1403,TMPRSS2,32.96381098,2.27E-05
7798,chr21,42879213,42880615,1403,TMPRSS2,32.96381098,2.27E-05
7799,chr21,43639061,43640069,1009,ABCG1,41.74441324,0.001477352
7800,chr21,43639061,43640069,1009,ABCG1,41.74441324,0.001477352
7801,chr21,43492948,43493099,152,UMODL1,40.60750723,2.03E-05
7802,chr21,43639061,43640069,1009,ABCG1,41.74441324,0.001477352
7803,chr21,43916814,43916865,52,RSPH1,-27.13909266,0.000100252
7804,chr21,43492948,43493099,152,UMODL1,40.60750723,2.03E-05
7805,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7806,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7807,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7808,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7809,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7810,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7811,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7812,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7813,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7814,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7815,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7816,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7817,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7818,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7819,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7820,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7821,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7822,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7823,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7824,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7825,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7826,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7827,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7828,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7829,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7830,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7831,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7832,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7833,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7834,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7835,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7836,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7837,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7838,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7839,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7840,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7841,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7842,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7843,chr21,44073259,44073706,448,PDE9A,35.70039076,0.000359555
7844,chr21,44074926,44074999,74,PDE9A,53.42198888,9.76E-06
7845,chr21,45284847,45285804,958,AGPAT3,33.24244245,0.012485338
7846,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7847,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7848,chr21,46824752,46825361,610,COL18A1,28.1900605,0.000294304
7849,chr21,46825676,46826200,525,COL18A1,42.54831542,0.000159648
7850,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7851,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7852,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7853,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7854,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7855,chr21,46875218,46875665,448,COL18A1,32.97466364,1.39E-05
7856,chr21,46494754,46495418,665,ADARB1,25.15441581,0.000227841
7857,chr21,18885661,18885979,319,CXADR,25.93645735,0.003196427
7858,chr21,18885661,18885979,319,CXADR,25.93645735,0.003196427
7859,chr21,18885661,18885979,319,CXADR,25.93645735,0.003196427
7860,chr21,18885661,18885979,319,CXADR,25.93645735,0.003196427
7861,chr21,18885661,18885979,319,CXADR,25.93645735,0.003196427
7862,chr21,28218687,28219119,433,ADAMTS1,27.61055786,3.99E-05
7863,chr21,30257191,30257436,246,N6AMT1,24.00173895,2.29E-05
7864,chr21,30257191,30257436,246,N6AMT1,24.00173895,2.29E-05
7865,chr21,30257191,30257436,246,N6AMT1,24.00173895,2.29E-05
7866,chr21,30670777,30671094,318,BACH1,33.24484204,7.20E-05
7867,chr21,30670777,30671094,318,BACH1,33.24484204,7.20E-05
7868,chr21,34442430,34442595,166,OLIG1,27.79840758,0.000467181
7869,chr21,34442937,34443403,467,OLIG1,43.08756229,4.66E-05
7870,chr21,35445281,35445554,274,SLC5A3,31.35038138,2.15E-05
7871,chr21,35445281,35445554,274,MRPS6,31.35038138,2.15E-05
7872,chr21,35831850,35832029,180,KCNE1,46.38204752,7.23E-06
7873,chr21,35831850,35832029,180,KCNE1,46.38204752,7.23E-06
7874,chr21,35831850,35832029,180,KCNE1,46.38204752,7.23E-06
7875,chr21,36262650,36262814,165,RUNX1,48.53751384,0.000302329
7876,chr21,37529605,37529920,316,CBR3-AS1,37.09475533,6.67E-05
7877,chr21,37529605,37529920,316,CBR3-AS1,37.09475533,6.67E-05
7878,chr21,37529605,37529920,316,CBR3-AS1,37.09475533,6.67E-05
7879,chr21,38070976,38072018,1043,SIM2,44.71082039,0.000360244
7880,chr21,38070976,38072018,1043,SIM2,44.71082039,0.000360244
7881,chr21,38379196,38379465,270,RIPPLY3,37.67272993,0.000327394
7882,chr21,40984463,40984893,431,C21orf88,47.66277362,2.41E-08
7883,chr21,40984463,40984893,431,C21orf88,47.66277362,2.41E-08
7884,chr21,42797917,42798287,371,MX1,37.93558841,9.60E-08
7885,chr21,42797917,42798287,371,MX1,37.93558841,9.60E-08
7886,chr21,43186581,43186736,156,RIPK4,-30.96401471,0.000903969
7887,chr21,43429334,43429425,92,ZBTB21,45.70273435,3.52E-07
7888,chr21,43431421,43431529,109,ZBTB21,40.00735573,0.000257153
7889,chr21,43429334,43429425,92,ZBTB21,45.70273435,3.52E-07
7890,chr21,43431421,43431529,109,ZBTB21,40.00735573,0.000257153
7891,chr21,43429334,43429425,92,ZBTB21,45.70273435,3.52E-07
7892,chr21,43431421,43431529,109,ZBTB21,40.00735573,0.000257153
7893,chr21,44496681,44496898,218,CBS,40.89865605,1.01E-05
7894,chr21,44496681,44496898,218,CBS,40.89865605,1.01E-05
7895,chr21,44496681,44496898,218,CBS,40.89865605,1.01E-05
7896,chr21,44869527,44870756,1230,LINC00319,29.08241261,0.0008719
7897,chr21,44897780,44898124,345,LINC00313,-43.40482039,5.25E-06
7898,chr21,45662171,45662940,770,ICOSLG,51.78079306,4.74E-06
7899,chr21,45662171,45662940,770,ICOSLG,51.78079306,4.74E-06
7900,chr21,45662171,45662940,770,ICOSLG,51.78079306,4.74E-06
7901,chr21,45662171,45662940,770,ICOSLG,51.78079306,4.74E-06
7902,chr21,46012756,46012778,23,KRTAP10-6,-53.05400922,0.00025046
7903,chr21,46066602,46066636,35,KRTAP10-11,36.61670616,4.45E-08
7904,chr21,46237158,46237572,415,SUMO3,29.01206828,0.00014147
7905,chr21,46340399,46340636,238,ITGB2,51.74776589,4.54E-07
7906,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7907,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7908,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7909,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7910,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7911,chr21,46340399,46340636,238,ITGB2-AS1,51.74776589,4.54E-07
7912,chr21,46494754,46495418,665,SSR4P1,25.15441581,0.000227841
7913,chr21,47574519,47574664,146,FTCD,34.88484262,4.08E-06
7914,chr21,47518658,47518889,232,COL6A2,29.13216212,0.00043937
7915,chr21,47518658,47518889,232,COL6A2,29.13216212,0.00043937
7916,chr21,47518658,47518889,232,COL6A2,29.13216212,0.00043937
7917,chr21,47574519,47574664,146,FTCD,34.88484262,4.08E-06
7918,chr22,24114931,24115152,222,MMP11,33.50136889,0.004712969
7919,chr22,18592974,18594180,1207,TUBA8,27.44883181,5.30E-05
7920,chr22,18592974,18594180,1207,TUBA8,27.44883181,5.30E-05
7921,chr22,19136325,19138359,2035,GSC2,41.89176243,1.11E-05
7922,chr22,19007237,19007302,66,DGCR9,41.13270131,2.05E-06
7923,chr22,21368575,21368684,110,TUBA3FP,33.9626334,4.22E-12
7924,chr22,22306349,22306679,331,PPM1F,31.99887764,0.000120603
7925,chr22,24059016,24059313,298,GUSBP11,39.63859154,1.58E-05
7926,chr22,24890424,24890665,242,UPB1,28.92216073,0.000113772
7927,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7928,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7929,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7930,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7931,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7932,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7933,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7934,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7935,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7936,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7937,chr22,26565257,26566056,800,SEZ6L,31.81709965,0.002086491
7938,chr22,26565136,26565679,544,SEZ6L,-25.6954863,1.61E-05
7939,chr22,28196485,28196767,283,MN1,44.02803103,3.78E-05
7940,chr22,29783842,29783888,47,AP1B1,43.55337757,9.50E-06
7941,chr22,29783842,29783888,47,AP1B1,43.55337757,9.50E-06
7942,chr22,29875566,29876123,558,NEFH,41.46259794,4.26E-05
7943,chr22,29783842,29783888,47,AP1B1,43.55337757,9.50E-06
7944,chr22,29469136,29469982,847,KREMEN1,42.80316622,7.22E-06
7945,chr22,29469136,29469982,847,KREMEN1,42.80316622,7.22E-06
7946,chr22,31090786,31091213,428,OSBP2,32.27728937,0.000434882
7947,chr22,31090866,31091166,301,OSBP2,-28.77249168,0.00032704
7948,chr22,31090786,31091213,428,OSBP2,32.27728937,0.000434882
7949,chr22,31090866,31091166,301,OSBP2,-28.77249168,0.00032704
7950,chr22,31090786,31091213,428,OSBP2,32.27728937,0.000434882
7951,chr22,31090866,31091166,301,OSBP2,-28.77249168,0.00032704
7952,chr22,33454069,33454306,238,SYN3,51.81815837,2.94E-08
7953,chr22,34315914,34316391,478,LARGE,35.69691193,8.97E-06
7954,chr22,34315914,34316391,478,LARGE,35.69691193,8.97E-06
7955,chr22,39966921,39967082,162,CACNA1I,-42.98808139,2.19E-05
7956,chr22,39966921,39967082,162,CACNA1I,-42.98808139,2.19E-05
7957,chr22,43506800,43507403,604,BIK,47.19246307,3.43E-06
7958,chr22,43739068,43740266,1199,SCUBE1,42.63232691,3.55E-05
7959,chr22,43738171,43738428,258,SCUBE1,-51.48536649,1.68E-05
7960,chr22,45406607,45406734,128,PHF21B,42.91684791,1.18E-06
7961,chr22,45148239,45148619,381,ARHGAP8,47.97847057,0.000122184
7962,chr22,45148239,45148619,381,ARHGAP8,47.97847057,0.000122184
7963,chr22,45406607,45406734,128,PHF21B,42.91684791,1.18E-06
7964,chr22,45148239,45148619,381,ARHGAP8,47.97847057,0.000122184
7965,chr22,45406607,45406734,128,PHF21B,42.91684791,1.18E-06
7966,chr22,45098113,45098716,604,PRR5-ARHGAP8,32.44273863,7.52E-05
7967,chr22,45406607,45406734,128,PHF21B,42.91684791,1.18E-06
7968,chr22,46933773,46934222,450,CELSR1,49.68098567,9.45E-05
7969,chr22,48884943,48885536,594,FAM19A5,55.40930703,6.35E-05
7970,chr22,48885866,48886428,563,FAM19A5,47.42134536,9.78E-05
7971,chr22,48971494,48972736,1243,FAM19A5,50.9397295,8.97E-05
7972,chr22,48973200,48973521,322,FAM19A5,42.29612998,8.93E-06
7973,chr22,50219725,50220309,585,BRD1,-29.35394877,5.60E-05
7974,chr22,51112190,51112488,299,SHANK3,24.9723842,0.000479161
7975,chr22,50987003,50987612,610,KLHDC7B,31.70398005,0.003156254
7976,chr22,50987978,50988452,475,KLHDC7B,32.55993019,1.23E-05
7977,chr22,17489166,17489368,203,GAB4,43.616267,6.81E-07
7978,chr22,17517418,17517634,217,CECR7,42.51187605,2.29E-08
7979,chr22,17600488,17600822,335,LOC100996342,28.74775483,7.54E-08
7980,chr22,17601507,17602528,1022,LOC100996342,55.32738474,5.73E-08
7981,chr22,17600488,17600822,335,CECR6,28.74775483,7.54E-08
7982,chr22,17601507,17602528,1022,CECR6,55.32738474,5.73E-08
7983,chr22,17566556,17566929,374,IL17RA,35.71615028,2.11E-05
7984,chr22,17600488,17600822,335,CECR6,28.74775483,7.54E-08
7985,chr22,17601507,17602528,1022,CECR6,55.32738474,5.73E-08
7986,chr22,18923509,18923608,100,PRODH,26.24345206,9.80E-06
7987,chr22,18923509,18923608,100,PRODH,26.24345206,9.80E-06
7988,chr22,19166674,19166707,34,SLC25A1,30.65330947,2.73E-06
7989,chr22,19165444,19165675,232,SLC25A1,-48.21428571,2.26E-05
7990,chr22,19166674,19166707,34,SLC25A1,30.65330947,2.73E-06
7991,chr22,19165444,19165675,232,SLC25A1,-48.21428571,2.26E-05
7992,chr22,19156730,19157507,778,LOC100652736,35.29668833,6.42E-05
7993,chr22,19159720,19159755,36,LOC100652736,46.05938375,3.64E-08
7994,chr22,19166674,19166707,34,SLC25A1,30.65330947,2.73E-06
7995,chr22,19165444,19165675,232,SLC25A1,-48.21428571,2.26E-05
7996,chr22,19166674,19166707,34,SLC25A1,30.65330947,2.73E-06
7997,chr22,19165444,19165675,232,SLC25A1,-48.21428571,2.26E-05
7998,chr22,19742751,19743416,666,TBX1,45.69768151,9.25E-06
7999,chr22,19711224,19712077,854,GP1BB,48.91706649,9.63E-08
8000,chr22,19742751,19743416,666,TBX1,45.69768151,9.25E-06
8001,chr22,19742751,19743416,666,TBX1,45.69768151,9.25E-06
8002,chr22,19701754,19702468,715,5-Sep,53.8428514,7.63E-05
8003,chr22,19705907,19706382,476,5-Sep,31.28248323,1.54E-05
8004,chr22,19705907,19706382,476,SEPT5-GP1BB,31.28248323,1.54E-05
8005,chr22,19705907,19706382,476,SEPT5-GP1BB,31.28248323,1.54E-05
8006,chr22,20003586,20003903,318,ARVCF,30.85255825,0.000548038
8007,chr22,20003586,20003903,318,TANGO2,30.85255825,0.000548038
8008,chr22,20003586,20003903,318,TANGO2,30.85255825,0.000548038
8009,chr22,20790593,20792821,2229,SCARF2,30.75978309,0.007051101
8010,chr22,20790593,20792821,2229,SCARF2,30.75978309,0.007051101
8011,chr22,21336700,21336939,240,LZTR1,29.27699511,0.000412726
8012,chr22,21368575,21368684,110,P2RX6,33.9626334,4.22E-12
8013,chr22,21368575,21368684,110,P2RX6,33.9626334,4.22E-12
8014,chr22,23487546,23487870,325,RAB36,33.22078004,2.62E-06
8015,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8016,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8017,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8018,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8019,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8020,chr22,24199375,24199599,225,SLC2A11,25.25955763,0.000461026
8021,chr22,24373461,24373785,325,LOC391322,33.23374237,0.001324998
8022,chr22,24890424,24890665,242,ADORA2A-AS1,28.92216073,0.000113772
8023,chr22,24890424,24890665,242,ADORA2A-AS1,28.92216073,0.000113772
8024,chr22,24819607,24819797,191,ADORA2A,29.13922672,0.005891447
8025,chr22,24820089,24820379,291,ADORA2A,26.8780588,0.0004383
8026,chr22,24819537,24819809,273,ADORA2A,-29.32996471,1.56E-06
8027,chr22,25159924,25160099,176,TOP1P2,34.25828525,2.88E-05
8028,chr22,29710888,29711771,884,RASL10A,27.18739088,0.000287686
8029,chr22,30115998,30116867,870,CABP7,40.18308509,9.45E-05
8030,chr22,31218569,31218786,218,OSBP2,21.16373239,7.61E-05
8031,chr22,31687151,31687342,192,PIK3IP1,35.55002853,6.26E-06
8032,chr22,31687151,31687342,192,PIK3IP1,35.55002853,6.26E-06
8033,chr22,31742853,31743315,463,PATZ1,38.24761193,6.99E-06
8034,chr22,31743626,31743703,78,PATZ1,60.94665618,6.39E-13
8035,chr22,31742853,31743315,463,PATZ1,38.24761193,6.99E-06
8036,chr22,31743626,31743703,78,PATZ1,60.94665618,6.39E-13
8037,chr22,31742853,31743315,463,PATZ1,38.24761193,6.99E-06
8038,chr22,31743626,31743703,78,PATZ1,60.94665618,6.39E-13
8039,chr22,31742853,31743315,463,PATZ1,38.24761193,6.99E-06
8040,chr22,31743626,31743703,78,PATZ1,60.94665618,6.39E-13
8041,chr22,32598605,32599447,843,RFPL2,44.68127257,9.31E-05
8042,chr22,32598605,32599447,843,RFPL2,44.68127257,9.31E-05
8043,chr22,32598605,32599447,843,RFPL2,44.68127257,9.31E-05
8044,chr22,32749316,32749863,548,RFPL3,45.65659098,6.05E-05
8045,chr22,33197458,33197953,496,TIMP3,43.23809105,8.00E-05
8046,chr22,35936804,35936996,193,RASD2,43.608824,0.000276723
8047,chr22,35937318,35937596,279,RASD2,42.11334197,8.80E-05
8048,chr22,36902885,36903321,437,FOXRED2,51.37091831,5.91E-06
8049,chr22,36902885,36903321,437,FOXRED2,51.37091831,5.91E-06
8050,chr22,37822935,37823809,875,ELFN2,45.10824598,2.32E-05
8051,chr22,38478574,38478838,265,SLC16A8,38.74263301,2.38E-06
8052,chr22,38453398,38453752,355,PICK1,53.79621187,1.70E-07
8053,chr22,38507139,38507332,194,BAIAP2L2,28.89780293,0.000114193
8054,chr22,38507857,38508149,293,BAIAP2L2,42.96672716,0.000365819
8055,chr22,38453398,38453752,355,PICK1,53.79621187,1.70E-07
8056,chr22,38453398,38453752,355,PICK1,53.79621187,1.70E-07
8057,chr22,38850930,38852291,1362,KCNJ4,44.42429142,9.62E-05
8058,chr22,39239206,39239430,225,NPTXR,38.31135772,1.55E-06
8059,chr22,39240212,39240404,193,NPTXR,42.01495321,1.87E-05
8060,chr22,39549001,39549359,359,CBX7,47.22907891,2.09E-05
8061,chr22,39638323,39638779,457,PDGFB,44.44831794,0.00255322
8062,chr22,39639412,39639788,377,PDGFB,40.50421246,3.16E-05
8063,chr22,39640080,39641070,991,PDGFB,40.32205328,2.17E-06
8064,chr22,39640106,39640750,645,PDGFB,-27.54625586,0.000386999
8065,chr22,39745696,39746287,592,SYNGR1,30.88544956,7.13E-06
8066,chr22,39745696,39746287,592,SYNGR1,30.88544956,7.13E-06
